SO2,CO,O3,NO2,PM10,PM25,기온,강수량,풍속,습도,증기압,일조시간,일사량,적설량,구름분포량,최저운고,시정,지면온도,5cm지중온도,month,day,hour,PM10_bef24h
0.003,0.3,0.064,0.01,6.0,2.0,29.2,3.824509803921569,2.3,46,18.5,0.8,1.91,0.4373497424155695,4,16.0,2000,36.6,27.4,9,18,16,11.0
0.003,0.4,0.063,0.014,10.0,7.0,27.6,3.839869281045752,1.4,50,18.4,0.0,0.34,0.4371493989696622,3,15.0,2000,28.3,27.2,9,18,17,9.0
0.003,0.4,0.038,0.019,14.0,8.0,27.1,3.855228758169935,3.2,56,20.0,0.3,0.36,0.4369490555237549,2,17.0,2000,27.3,26.9,9,18,18,10.0
0.003,0.4,0.03,0.017,16.0,9.0,25.7,3.870588235294118,2.0,63,20.8,0.1,0.05,0.4367487120778477,0,24.8,2000,24.0,26.5,9,18,19,9.0
0.003,0.3,0.033,0.009,13.0,8.0,24.9,3.885947712418301,2.4,67,21.0,0.1,0.0516666666666666,0.4365483686319404,0,32.6,2000,22.9,26.1,9,18,20,7.0
0.003,0.4,0.029,0.012,13.0,8.0,24.1,3.901307189542484,0.8,70,20.9,0.1,0.0533333333333333,0.4363480251860332,0,40.4,2000,21.9,25.7,9,18,21,7.0
0.002,0.5,0.013,0.028,12.0,8.0,23.5,3.916666666666667,0.7,71,20.5,0.1,0.055,0.4361476817401258,0,48.2,2000,21.0,25.3,9,18,22,5.0
0.003,0.5,0.012,0.028,13.0,6.0,23.0,3.93202614379085,1.5,73,20.4,0.1,0.0566666666666666,0.4359473382942186,5,56.0,2000,21.2,25.0,9,18,23,7.0
0.003,0.4,0.018,0.021,16.0,8.0,22.5,3.947385620915033,0.3,74,20.1,0.1,0.0583333333333333,0.4357469948483113,7,55.0,2000,20.7,24.7,9,19,0,8.0
0.003,0.4,0.021,0.017,10.0,7.0,22.0,3.962745098039216,1.4,76,20.0,0.1,0.06,0.4355466514024041,8,54.0,2000,20.4,24.4,9,19,1,8.0
0.003,0.3,0.025,0.011,8.0,5.0,21.6,3.978104575163399,1.9,77,19.7,0.1,0.0616666666666666,0.4353463079564968,7,54.0,2000,20.2,24.2,9,19,2,9.0
0.002,0.3,0.027,0.009,7.0,4.0,21.5,3.9934640522875817,1.8,74,18.9,0.1,0.0633333333333333,0.4351459645105895,8,45.0,2000,20.7,24.1,9,19,3,8.0
0.002,0.3,0.027,0.009,8.0,5.0,21.5,4.008823529411765,2.4,74,18.9,0.1,0.065,0.4349456210646822,8,45.0,2000,20.8,23.9,9,19,4,9.0
0.002,0.3,0.025,0.01,7.0,5.0,21.4,4.024183006535948,2.0,74,18.8,0.1,0.0666666666666666,0.434745277618775,8,47.0,2000,20.8,23.9,9,19,5,7.0
0.002,0.3,0.023,0.012,9.0,5.0,21.3,4.039542483660131,1.9,75,18.9,0.1,0.0683333333333333,0.4345449341728677,8,47.0,2000,20.7,23.7,9,19,6,8.0
0.003,0.4,0.023,0.012,6.0,3.0,21.2,4.0549019607843135,1.6,76,19.0,0.1,0.07,0.4343445907269605,7,45.0,2000,21.3,23.6,9,19,7,9.0
0.003,0.4,0.026,0.011,6.0,5.0,22.0,4.070261437908497,2.0,74,19.5,0.3,0.46,0.4341442472810531,7,44.0,2000,23.4,23.7,9,19,8,15.0
0.003,0.4,0.027,0.012,9.0,5.0,23.2,4.08562091503268,1.7,71,20.1,0.2,0.77,0.4339439038351459,8,44.0,2000,26.7,24.0,9,19,9,5.0
0.003,0.4,0.035,0.01,7.0,4.0,24.8,4.100980392156863,1.9,68,21.2,0.3,1.24,0.4337435603892386,4,43.0,2000,36.0,24.4,9,19,10,4.0
0.002,0.4,0.044,0.009,12.0,6.0,26.2,4.116339869281046,1.8,62,21.0,0.7,2.31,0.4335432169433314,1,10.0,2000,37.9,25.1,9,19,11,4.0
0.002,0.4,0.049,0.009,12.0,8.0,26.9,4.131699346405229,2.1,58,20.5,0.3,2.17,0.4333428734974242,1,10.0,2000,38.4,25.9,9,19,12,6.0
0.003,0.4,0.051,0.008,11.0,7.0,26.6,4.147058823529412,2.1,61,21.2,0.0,1.25,0.4331425300515168,2,11.0,2000,33.8,26.3,9,19,13,5.0
0.003,0.3,0.049,0.008,8.0,6.0,26.8,4.162418300653595,2.1,57,20.0,0.0,1.4,0.4329421866056095,1,10.0,2000,36.3,26.5,9,19,14,4.0
0.003,0.3,0.053,0.007,8.0,4.0,27.5,4.177777777777778,2.0,55,20.1,0.4,1.79,0.4327418431597023,1,10.0,2000,39.0,26.8,9,19,15,6.0
0.003,0.3,0.049,0.008,7.0,9.0,27.3,4.193137254901961,2.3,51,18.4,0.4,1.48,0.4325414997137951,8,36.0,2000,34.5,27.0,9,19,16,6.0
0.002,0.3,0.043,0.008,9.0,7.0,26.7,4.208496732026144,2.6,53,18.5,0.1,0.73,0.4323411562678878,7,43.0,2000,30.1,27.0,9,19,17,10.0
0.002,0.3,0.04,0.009,6.0,7.0,25.7,4.223856209150327,2.4,52,17.0,0.0,0.25,0.4321408128219804,6,46.0,2000,26.1,26.7,9,19,18,14.0
0.002,0.3,0.037,0.011,6.0,5.0,24.7,4.23921568627451,1.9,52,16.1,0.0,0.05,0.4319404693760732,6,38.0,2000,23.8,26.2,9,19,19,16.0
0.003,0.3,0.037,0.011,8.0,4.0,23.5,4.254575163398693,2.0,52,15.0,0.0249999999999999,0.0516666666666666,0.431740125930166,4,41.0,2000,21.8,25.8,9,19,20,13.0
0.002,0.4,0.027,0.017,6.0,4.0,22.7,4.269934640522876,1.6,54,14.9,0.0499999999999999,0.0533333333333333,0.4315397824842587,6,45.0,2000,20.9,25.3,9,19,21,13.0
0.002,0.4,0.019,0.022,7.0,6.0,22.2,4.285294117647059,1.8,58,15.5,0.075,0.055,0.4313394390383515,6,56.0,2000,20.4,24.9,9,19,22,12.0
0.002,0.5,0.01,0.029,10.0,7.0,21.4,4.3006535947712425,1.8,62,15.8,0.0999999999999999,0.0566666666666666,0.4311390955924441,0,52.71428571428572,2000,19.7,24.5,9,19,23,13.0
0.002,0.5,0.007,0.029,11.0,8.0,20.8,4.3160130718954255,1.8,64,15.7,0.1249999999999999,0.0583333333333333,0.4309387521465369,0,49.42857142857143,2000,19.1,24.2,9,20,0,16.0
0.003,0.4,0.018,0.017,9.0,7.0,20.3,4.331372549019608,1.8,67,15.9,0.15,0.06,0.4307384087006296,0,46.14285714285714,2000,18.7,23.9,9,20,1,10.0
0.003,0.3,0.021,0.012,7.0,7.0,20.1,4.346732026143791,2.0,70,16.4,0.175,0.0616666666666666,0.4305380652547224,0,42.85714285714286,2000,18.4,23.6,9,20,2,8.0
0.003,0.3,0.022,0.01,7.0,5.0,19.9,4.362091503267974,2.6,73,16.9,0.1999999999999999,0.0633333333333333,0.4303377218088151,0,39.57142857142857,2000,18.3,23.4,9,20,3,7.0
0.003,0.3,0.024,0.01,6.0,5.0,19.5,4.377450980392157,2.1,76,17.2,0.2249999999999999,0.065,0.4301373783629078,0,36.285714285714285,2000,18.1,23.1,9,20,4,8.0
0.003,0.3,0.028,0.009,8.0,5.0,19.2,4.39281045751634,1.7,78,17.3,0.2499999999999999,0.0666666666666666,0.4299370349170005,0,33.0,2000,17.9,22.9,9,20,5,7.0
0.003,0.3,0.027,0.011,10.0,5.0,19.1,4.408169934640523,2.0,81,17.8,0.2749999999999999,0.0683333333333333,0.4297366914710933,0,29.714285714285715,2000,17.8,22.8,9,20,6,9.0
0.003,0.4,0.026,0.012,8.0,4.0,19.2,4.423529411764706,1.1,80,17.7,0.3,0.07,0.429536348025186,0,26.42857142857143,2000,18.2,22.6,9,20,7,6.0
0.002,0.4,0.03,0.01,7.0,5.0,20.9,4.438888888888889,2.0,76,18.8,1.0,0.62,0.4293360045792788,0,23.142857142857142,2000,19.6,22.5,9,20,8,6.0
0.003,0.4,0.036,0.009,7.0,4.0,23.1,4.454248366013072,2.2,67,18.9,1.0,1.4,0.4291356611333714,0,19.85714285714286,2000,30.0,22.8,9,20,9,9.0
0.003,0.4,0.04,0.008,10.0,6.0,24.4,4.469607843137255,2.7,60,18.3,1.0,2.03,0.4289353176874642,0,16.57142857142857,2000,36.9,23.5,9,20,10,7.0
0.002,0.3,0.045,0.007,7.0,4.0,24.8,4.484967320261438,2.3,61,19.0,0.8,1.7,0.4287349742415569,0,13.285714285714285,2000,35.7,24.2,9,20,11,12.0
0.003,0.3,0.049,0.008,11.0,3.0,26.0,4.500326797385621,1.9,57,19.1,1.0,2.58,0.4285346307956497,1,10.0,2000,42.0,24.9,9,20,12,12.0
0.002,0.3,0.053,0.008,9.0,5.0,26.8,4.515686274509804,3.3,54,19.0,1.0,2.95,0.4283342873497424,1,10.0,2000,46.6,25.7,9,20,13,11.0
0.003,0.3,0.056,0.007,12.0,6.0,27.5,4.531045751633987,4.1,52,19.0,1.0,2.62,0.4281339439038351,1,10.0,2000,46.7,26.3,9,20,14,8.0
0.003,0.3,0.055,0.008,11.0,5.0,28.0,4.54640522875817,4.3,50,18.9,1.0,2.59,0.4279336004579278,0,12.5,2000,44.6,26.8,9,20,15,8.0
0.003,0.3,0.048,0.009,5.0,5.0,27.5,4.561764705882354,3.5,51,18.6,0.9,1.66,0.4277332570120206,4,15.0,2000,34.9,27.1,9,20,16,7.0
0.002,0.3,0.042,0.009,12.0,6.0,27.2,4.577124183006537,6.1,50,17.9,1.0,1.25,0.4275329135661133,0,30.666666666666664,2000,30.0,26.9,9,20,17,9.0
0.002,0.3,0.039,0.01,16.0,7.0,25.8,4.59248366013072,3.7,54,17.8,0.3,0.36,0.427332570120206,0,46.33333333333333,2000,25.6,26.6,9,20,18,6.0
0.003,0.3,0.037,0.011,12.0,8.0,25.1,4.607843137254903,2.7,57,18.1,0.0,0.03,0.4271322266742987,5,62.0,2000,23.6,26.1,9,20,19,6.0
0.003,0.3,0.037,0.01,12.0,7.0,24.9,4.623202614379085,2.7,59,18.5,0.0,0.0283333333333333,0.4269318832283915,8,16.0,2000,23.6,25.7,9,20,20,8.0
0.003,0.3,0.037,0.009,12.0,7.0,24.5,4.638562091503268,3.0,60,18.4,0.0,0.0266666666666666,0.4267315397824842,1,16.0,2000,23.1,25.4,9,20,21,6.0
0.003,0.3,0.037,0.008,13.0,8.0,24.2,4.653921568627451,2.9,63,19.0,0.0,0.025,0.426531196336577,1,48.0,2000,22.3,25.2,9,20,22,7.0
0.003,0.3,0.037,0.008,15.0,8.0,23.8,4.669281045751634,3.6,66,19.4,0.0,0.0233333333333333,0.4263308528906696,1,19.0,2000,22.2,24.9,9,20,23,10.0
0.002,0.3,0.038,0.006,16.0,12.0,23.5,4.684640522875817,3.3,67,19.4,0.0,0.0216666666666666,0.4261305094447624,5,13.5,2000,22.8,24.8,9,21,0,11.0
0.002,0.3,0.035,0.006,28.0,13.0,21.9,4.7,2.1,85,22.2,0.0,0.02,0.4259301659988551,8,8.0,189,20.9,23.2,9,21,1,9.0
0.003,0.3,0.033,0.007,18.0,13.0,20.9,10.6,2.3,92,22.7,0.0,0.0183333333333333,0.4257298225529479,8,9.0,457,20.6,23.6,9,21,2,7.0
0.002,0.3,0.031,0.006,14.0,11.0,20.8,0.7,2.2,96,23.5,0.0,0.0166666666666666,0.4255294791070406,7,9.0,881,21.1,23.6,9,21,3,7.0
0.002,0.3,0.031,0.006,15.0,11.0,20.6,6.0,2.2,94,22.7,0.0,0.015,0.4253291356611333,7,8.0,957,20.9,23.4,9,21,4,6.0
0.002,0.3,0.031,0.006,14.0,11.0,20.7,0.6,1.6,97,23.7,0.0,0.0133333333333333,0.425128792215226,9,7.0,572,21.1,23.4,9,21,5,8.0
0.002,0.3,0.03,0.008,14.0,15.0,20.7,10.0,0.8,98,23.8,0.0,0.0116666666666666,0.4249284487693188,9,5.0,198,20.7,23.1,9,21,6,10.0
0.002,0.4,0.028,0.01,6.0,5.0,20.8,6.7,1.2,98,24.0,0.0,0.01,0.4247281053234115,8,5.0,327,20.9,22.9,9,21,7,8.0
0.002,0.4,0.032,0.01,9.0,6.0,21.1,1.3,0.7,94,23.4,0.0,0.16,0.4245277618775043,5,6.0,2000,22.1,22.9,9,21,8,7.0
0.003,0.5,0.036,0.009,8.0,6.0,21.2,0.0,1.7,93,23.4,0.0,0.22,0.4243274184315969,7,4.0,1934,21.9,23.1,9,21,9,7.0
0.002,0.5,0.036,0.009,8.0,8.0,21.2,0.0,2.9,92,23.1,0.0,0.21,0.4241270749856897,8,4.0,2000,22.3,23.2,9,21,10,10.0
0.003,0.5,0.039,0.01,12.0,7.0,21.4,1.0,2.6,94,23.8,0.0,0.36,0.4239267315397824,9,3.0,1996,24.7,23.3,9,21,11,7.0
0.003,0.5,0.048,0.008,14.0,8.0,22.9,0.9166666666666666,2.9,88,24.4,0.3,1.25,0.4237263880938752,9,10.0,2000,28.8,23.6,9,21,12,11.0
0.003,0.5,0.055,0.008,17.0,9.0,24.2,0.8333333333333334,2.8,77,23.2,0.3,1.64,0.4235260446479679,7,7.0,2000,31.4,24.2,9,21,13,9.0
0.003,0.5,0.058,0.008,18.0,10.0,25.2,0.75,4.1,68,21.7,0.6,2.28,0.4233257012020606,6,10.0,2000,31.0,24.9,9,21,14,12.0
0.003,0.5,0.058,0.007,18.0,8.0,26.1,0.6666666666666667,4.9,64,21.6,0.8,2.48,0.4231253577561533,6,10.0,2000,31.2,25.4,9,21,15,11.0
0.003,0.5,0.064,0.008,19.0,9.0,25.5,0.5833333333333334,4.2,64,20.8,0.5,1.48,0.4229250143102461,7,13.0,2000,27.1,25.8,9,21,16,5.0
0.003,0.4,0.06,0.009,20.0,8.0,25.4,0.5,4.1,62,20.0,0.8,1.21,0.4227246708643388,4,11.0,2000,25.2,25.8,9,21,17,12.0
0.003,0.4,0.056,0.01,22.0,9.0,24.3,0.4166666666666667,3.8,68,20.6,0.9,0.5,0.4225243274184316,3,9.0,2000,23.0,25.6,9,21,18,16.0
0.002,0.4,0.05,0.012,19.0,8.0,23.3,0.3333333333333333,2.9,77,22.0,0.1,0.04,0.4223239839725242,3,7.0,2000,22.0,25.3,9,21,19,12.0
0.002,0.4,0.052,0.007,15.0,6.0,23.1,0.25,4.3,78,22.0,0.0916666666666666,0.04,0.422123640526617,3,7.0,2000,21.8,24.9,9,21,20,12.0
0.002,0.4,0.051,0.007,17.0,9.0,22.8,0.1666666666666667,3.6,81,22.4,0.0833333333333333,0.04,0.4219232970807097,6,6.0,2000,21.5,24.6,9,21,21,12.0
0.002,0.3,0.057,0.006,15.0,8.0,21.3,0.0833333333333333,6.3,74,18.6,0.075,0.04,0.4217229536348025,4,5.0,2000,21.1,24.4,9,21,22,13.0
0.003,0.3,0.06,0.005,10.0,8.0,19.5,0.0,6.0,77,17.4,0.0666666666666666,0.04,0.4215226101888952,7,9.0,2000,19.9,24.1,9,21,23,15.0
0.003,0.3,0.06,0.006,8.0,6.0,17.4,26.5,3.1,93,18.4,0.0583333333333333,0.04,0.4213222667429879,9,8.0,608,17.7,21.4,9,22,0,16.0
0.002,0.3,0.055,0.007,4.0,3.0,17.6,4.2,2.1,96,19.2,0.05,0.04,0.4211219232970806,8,7.0,1066,18.2,21.3,9,22,1,28.0
0.002,0.3,0.053,0.007,3.0,5.0,17.4,0.1,2.0,94,18.6,0.0416666666666666,0.04,0.4209215798511734,4,8.0,2000,18.3,21.5,9,22,2,18.0
0.003,0.3,0.05,0.006,5.0,4.0,17.1,0.1166666666666666,1.4,94,18.3,0.0333333333333333,0.04,0.4207212364052661,4,8.0,1837,17.9,21.5,9,22,3,14.0
0.003,0.4,0.048,0.008,4.0,3.0,17.0,0.1333333333333333,1.4,95,18.3,0.025,0.04,0.4205208929593589,4,14.0,1946,17.6,21.4,9,22,4,15.0
0.003,0.3,0.039,0.009,6.0,5.0,16.8,0.15,2.0,95,18.1,0.0166666666666666,0.04,0.4203205495134515,1,13.0,1575,17.4,21.3,9,22,5,14.0
0.002,0.4,0.037,0.011,6.0,5.0,17.0,0.1666666666666666,1.6,96,18.5,0.0083333333333333,0.04,0.4201202060675443,6,8.0,1176,18.2,21.2,9,22,6,14.0
0.003,0.4,0.031,0.014,8.0,5.0,17.5,0.1833333333333333,1.1,98,19.5,0.0,0.04,0.419919862621637,5,10.0,1094,19.0,21.2,9,22,7,6.0
0.002,0.4,0.031,0.015,9.0,7.0,18.1,0.2,0.8,97,20.1,0.1,0.22,0.4197195191757298,7,9.0,1174,20.1,21.3,9,22,8,9.0
0.003,0.5,0.037,0.015,10.0,4.0,19.7,0.16,1.5,96,22.0,0.4,0.81,0.4195191757298225,3,10.0,1907,23.2,21.5,9,22,9,8.0
0.003,0.4,0.045,0.011,20.0,13.0,21.2,0.12,2.6,83,20.8,0.5,1.27,0.4193188322839152,8,8.0,2000,24.1,22.1,9,22,10,8.0
0.003,0.4,0.05,0.007,14.0,7.0,22.5,0.08,3.1,74,20.1,0.4,1.52,0.4191184888380079,4,9.0,2000,29.7,22.5,9,22,11,12.0
0.003,0.4,0.048,0.006,13.0,9.0,23.1,0.04,3.9,66,18.5,0.5,1.85,0.4189181453921007,6,12.0,2000,29.0,23.1,9,22,12,14.0
0.003,0.4,0.049,0.008,11.0,7.0,22.9,0.0,3.5,67,18.6,0.5,1.73,0.4187178019461934,7,11.0,2000,24.8,23.6,9,22,13,17.0
0.003,0.4,0.052,0.006,13.0,8.0,23.8,0.0,4.0,64,18.8,0.5,1.78,0.4185174585002862,6,10.0,2000,30.4,23.9,9,22,14,18.0
0.003,0.3,0.052,0.006,9.0,3.0,23.7,0.0,5.6,60,17.5,0.6,1.81,0.4183171150543788,6,13.0,2000,27.4,24.2,9,22,15,18.0
0.002,0.3,0.053,0.006,8.0,3.0,24.1,0.0,4.4,58,17.4,0.9,1.86,0.4181167716084716,4,12.0,2000,27.2,24.3,9,22,16,19.0
0.002,0.3,0.052,0.007,11.0,5.0,23.8,0.0,3.6,60,17.6,1.0,1.37,0.4179164281625643,4,11.0,2000,23.8,24.4,9,22,17,20.0
0.003,0.4,0.048,0.008,14.0,8.0,22.4,0.0,4.4,66,17.8,1.0,0.59,0.4177160847166571,4,13.0,2000,21.7,24.2,9,22,18,22.0
0.003,0.4,0.044,0.011,13.0,7.0,21.3,0.0,2.8,72,18.2,0.1,0.04,0.4175157412707498,0,10.5,2000,20.2,23.8,9,22,19,19.0
0.003,0.3,0.042,0.011,15.0,8.0,20.7,0.0,3.0,75,18.3,0.1083333333333333,0.0416666666666666,0.4173153978248425,1,8.0,2000,19.6,23.5,9,22,20,15.0
0.002,0.3,0.043,0.008,12.0,6.0,20.5,0.0,3.6,77,18.5,0.1166666666666666,0.0433333333333333,0.4171150543789352,2,10.0,2000,19.4,23.1,9,22,21,17.0
0.002,0.3,0.04,0.008,12.0,8.0,19.7,0.0,2.9,75,17.2,0.125,0.045,0.416914710933028,0,9.428571428571429,2000,18.7,22.9,9,22,22,15.0
0.002,0.3,0.042,0.006,10.0,6.0,18.8,0.0,1.6,75,16.2,0.1333333333333333,0.0466666666666666,0.4167143674871207,0,8.857142857142858,2000,18.1,22.6,9,22,23,10.0
0.002,0.3,0.039,0.007,9.0,7.0,18.1,0.0,1.5,77,15.9,0.1416666666666666,0.0483333333333333,0.4165140240412135,0,8.285714285714286,2000,17.5,22.3,9,23,0,8.0
0.002,0.3,0.032,0.009,10.0,7.0,17.5,0.0,1.9,82,16.3,0.15,0.05,0.4163136805953061,0,7.714285714285714,2000,17.2,21.9,9,23,1,4.0
0.002,0.4,0.03,0.01,12.0,9.0,17.2,0.0,1.4,83,16.2,0.1583333333333333,0.0516666666666666,0.4161133371493989,0,7.142857142857143,2000,16.9,21.7,9,23,2,3.0
0.002,0.3,0.029,0.011,11.0,8.0,16.9,0.0,1.1,84,16.1,0.1666666666666666,0.0533333333333333,0.4159129937034916,0,6.571428571428571,2000,16.9,21.4,9,23,3,5.0
0.003,0.4,0.027,0.013,13.0,10.0,17.2,0.0,1.3,86,16.8,0.175,0.055,0.4157126502575844,7,6.0,2000,17.8,21.3,9,23,4,4.0
0.003,0.4,0.029,0.016,13.0,9.0,17.4,0.0,0.7,86,17.0,0.1833333333333333,0.0566666666666666,0.4155123068116771,8,15.0,2000,17.6,21.2,9,23,5,6.0
0.002,0.3,0.041,0.009,13.0,9.0,18.3,0.0,2.8,86,18.1,0.1916666666666666,0.0583333333333333,0.4153119633657698,3,10.0,2000,17.5,21.2,9,23,6,6.0
0.003,0.3,0.037,0.01,9.0,5.0,17.9,0.0,2.3,78,16.0,0.2,0.06,0.4151116199198625,0,10.0,2000,17.1,21.1,9,23,7,8.0
0.003,0.3,0.038,0.009,10.0,2.0,18.4,0.0,2.6,76,16.0,1.0,0.61,0.4149112764739553,0,10.0,2000,17.3,20.9,9,23,8,9.0
0.003,0.4,0.035,0.013,12.0,4.0,19.9,0.0,2.3,68,15.8,1.0,1.35,0.414710933028048,1,10.0,2000,23.2,21.0,9,23,9,10.0
0.002,0.4,0.041,0.012,17.0,9.0,21.2,0.0,3.5,61,15.3,1.0,1.99,0.4145105895821408,4,12.0,2000,27.2,21.4,9,23,10,20.0
0.003,0.4,0.046,0.011,18.0,10.0,22.2,0.0,3.6,59,15.7,0.5,1.87,0.4143102461362334,7,12.0,2000,28.0,22.0,9,23,11,14.0
0.002,0.4,0.048,0.008,14.0,9.0,22.9,0.0,5.0,54,15.0,0.5,2.08,0.4141099026903262,6,13.0,2000,30.9,22.5,9,23,12,13.0
0.0020357142857142,0.4,0.0478571428571428,0.0080357142857142,13.96551724137931,9.0,23.6,0.0,3.8,54,15.7,0.9,2.91,0.4139095592444189,6,14.0,2000,32.3,23.0,9,23,13,11.0
0.0020714285714285,0.4,0.0477142857142857,0.0080714285714285,13.93103448275862,9.0,24.2,0.0,3.9,53,16.0,0.5,2.05,0.4137092157985117,7,13.0,2000,29.8,23.6,9,23,14,13.0
0.0021071428571428,0.4,0.0475714285714285,0.0081071428571428,13.89655172413793,9.0,24.8,0.0,2.4,52,16.2,0.7,2.02,0.4135088723526045,6,14.0,2000,31.3,23.9,9,23,15,9.0
0.0021428571428571,0.4,0.0474285714285714,0.0081428571428571,13.862068965517242,9.0,25.6,0.0,2.5,52,17.0,0.7,1.61,0.4133085289066971,6,14.0,2000,29.4,24.2,9,23,16,8.0
0.0021785714285714,0.4,0.0472857142857142,0.0081785714285714,13.827586206896552,9.0,24.5,0.0,2.5,53,16.2,0.6,1.05,0.4131081854607898,4,16.0,2000,24.7,24.5,9,23,17,11.0
0.0022142857142857,0.4,0.0471428571428571,0.0082142857142857,13.79310344827586,9.0,23.8,0.0,2.5,54,15.9,0.4,0.38,0.4129078420148826,3,16.0,2000,22.8,24.3,9,23,18,14.0
0.00225,0.4,0.047,0.00825,13.758620689655173,9.0,22.7,0.0,3.0,57,15.7,0.0,0.03,0.4127074985689754,4,16.0,2000,21.0,24.0,9,23,19,13.0
0.0022857142857142,0.4,0.0468571428571428,0.0082857142857142,13.724137931034482,9.0,22.0,0.0,2.7,60,15.8,0.0166666666666666,0.0316666666666666,0.4125071551230681,5,16.0,2000,20.0,23.6,9,23,20,15.0
0.0023214285714285,0.4,0.0467142857142857,0.0083214285714285,13.689655172413794,9.0,21.1,0.0,2.5,64,16.0,0.0333333333333333,0.0333333333333333,0.4123068116771607,2,10.0,2000,19.3,23.3,9,23,21,12.0
0.0023571428571428,0.4,0.0465714285714285,0.0083571428571428,13.655172413793103,9.0,20.4,0.0,0.8,69,16.5,0.05,0.035,0.4121064682312535,0,10.0,2000,19.0,22.9,9,23,22,12.0
0.0023928571428571,0.4,0.0464285714285714,0.0083928571428571,13.620689655172416,9.0,19.8,0.0,1.7,73,16.8,0.0666666666666666,0.0366666666666666,0.4119061247853463,0,10.0,2000,18.7,22.6,9,23,23,10.0
0.0024285714285714,0.4,0.0462857142857142,0.0084285714285714,13.586206896551724,9.0,19.2,0.0,1.0,76,16.8,0.0833333333333333,0.0383333333333333,0.411705781339439,0,10.0,2000,18.1,22.4,9,24,0,9.0
0.0024642857142857,0.4,0.0461428571428571,0.0084642857142857,13.551724137931034,9.0,18.6,0.0,0.5,78,16.6,0.1,0.04,0.4115054378935318,0,10.0,2000,17.7,22.1,9,24,1,10.0
0.0025,0.4,0.046,0.0085,13.517241379310343,9.0,17.9,0.0,1.2,79,16.1,0.1166666666666666,0.0416666666666666,0.4113050944476244,0,10.0,2000,17.3,21.8,9,24,2,12.0
0.0025357142857142,0.4,0.0458571428571428,0.0085357142857142,13.482758620689657,9.0,17.4,0.0,1.6,82,16.2,0.1333333333333333,0.0433333333333333,0.4111047510017172,0,10.0,2000,17.1,21.6,9,24,3,11.0
0.0025714285714285,0.4,0.0457142857142857,0.0085714285714285,13.448275862068966,9.0,17.1,0.0,1.7,84,16.3,0.15,0.045,0.4109044075558099,0,10.0,2000,16.8,21.3,9,24,4,13.0
0.0026071428571428,0.4,0.0455714285714285,0.0086071428571428,13.413793103448276,9.0,17.1,0.0,1.2,85,16.5,0.1666666666666666,0.0466666666666666,0.4107040641099027,0,10.0,2000,16.8,21.1,9,24,5,13.0
0.0026428571428571,0.4,0.0454285714285714,0.0086428571428571,13.379310344827584,9.0,16.8,0.0,1.4,86,16.4,0.1833333333333333,0.0483333333333333,0.4105037206639954,0,10.0,2000,16.5,21.0,9,24,6,13.0
0.0026785714285714,0.4,0.0452857142857142,0.0086785714285714,13.344827586206897,9.0,17.1,0.0,2.1,88,17.0,0.2,0.05,0.4103033772180881,0,10.0,2000,16.9,20.8,9,24,7,9.0
0.0027142857142857,0.4,0.0451428571428571,0.0087142857142857,13.310344827586206,9.0,18.6,0.0,2.2,83,17.7,1.0,0.5,0.4101030337721808,0,10.0,2000,17.9,20.8,9,24,8,10.0
0.00275,0.4,0.045,0.0087499999999999,13.275862068965518,9.0,20.7,0.0,1.8,75,18.3,1.0,1.24,0.4099026903262736,0,10.0,2000,23.7,20.9,9,24,9,12.0
0.0027857142857142,0.4,0.0448571428571428,0.0087857142857142,13.241379310344827,9.0,22.5,0.0,2.0,67,18.2,1.0,1.95,0.4097023468803663,0,10.0,2000,28.0,21.5,9,24,10,17.0
0.0028214285714285,0.4,0.0447142857142857,0.0088214285714285,13.20689655172414,9.0,24.1,0.0,2.8,62,18.5,1.0,2.44,0.4095020034344591,1,10.0,2000,31.0,22.2,9,24,11,18.0
0.0028571428571428,0.4,0.0445714285714285,0.0088571428571428,13.172413793103448,9.0,25.0,0.0,1.9,56,17.7,1.0,2.54,0.4093016599885517,2,10.0,2000,32.9,23.0,9,24,12,14.0
0.0028928571428571,0.4,0.0444285714285714,0.0088928571428571,13.137931034482758,9.0,25.6,0.0,2.1,49,16.0,0.7,2.14,0.4091013165426445,3,14.0,2000,33.0,23.6,9,24,13,13.96551724137931
0.0029285714285714,0.4,0.0442857142857142,0.0089285714285714,13.10344827586207,9.0,26.8,0.0,2.8,49,17.2,0.7,2.39,0.4089009730967372,2,15.0,2000,33.4,24.2,9,24,14,13.93103448275862
0.0029642857142857,0.4,0.0441428571428571,0.0089642857142857,13.06896551724138,9.0,26.5,0.0,3.5,48,16.5,1.0,2.23,0.40870062965083,2,16.0,2000,31.6,24.6,9,24,15,13.89655172413793
0.003,0.4,0.044,0.009,13.03448275862069,9.0,26.2,0.0,3.4,50,16.9,0.7,1.43,0.4085002862049227,4,16.0,2000,27.1,24.8,9,24,16,13.862068965517242
0.003,0.4,0.04,0.013,13.0,9.0,26.0,0.0,1.5,52,17.4,0.6,0.93,0.4082999427590154,2,16.0,2000,25.3,24.8,9,24,17,13.827586206896552
0.003,0.5,0.036,0.014,16.0,11.0,25.4,0.0,1.9,55,17.7,1.0,0.47,0.4080995993131081,1,18.0,2000,23.0,24.7,9,24,18,13.79310344827586
